UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temp_diff,Wear_per_torque,time_index,failure_event
713,L47892,L,297.5,308.7,1453,37.6,112,0,0,0,0,0,0,11.199999999999989,2.978723404255319,0,False
714,L47893,L,297.4,308.6,1439,46.4,114,0,0,0,0,0,0,11.200000000000045,2.456896551724138,0,False
715,L47894,L,297.4,308.6,1609,36.2,116,0,0,0,0,0,0,11.200000000000045,3.2044198895027622,0,False
716,L47895,L,297.4,308.6,1324,59.1,118,0,0,0,0,0,0,11.200000000000045,1.9966159052453467,0,False
718,L47897,L,297.4,308.7,1545,36.9,125,0,0,0,0,0,0,11.300000000000011,3.3875338753387534,0,False
719,L47898,L,297.5,308.8,1477,39.0,127,0,0,0,0,0,0,11.300000000000011,3.2564102564102564,0,False
720,L47899,L,297.4,308.8,1447,58.1,129,0,0,0,0,0,0,11.400000000000034,2.220309810671256,0,False
721,L47900,L,297.4,308.9,1809,23.8,131,0,0,0,0,0,0,11.5,5.504201680672269,0,False
722,L47901,L,297.5,308.9,1696,30.9,133,0,0,0,0,0,0,11.399999999999977,4.3042071197411005,0,False
723,L47902,L,297.5,308.9,1427,44.7,135,0,0,0,0,0,0,11.399999999999977,3.0201342281879193,0,False
725,L47904,L,297.5,308.9,1390,44.6,140,0,0,0,0,0,0,11.399999999999977,3.139013452914798,0,False
726,L47905,L,297.4,308.8,1640,34.2,142,0,0,0,0,0,0,11.400000000000034,4.152046783625731,0,False
730,L47909,L,297.3,308.6,1586,37.7,155,0,0,0,0,0,0,11.300000000000011,4.111405835543766,0,False
733,L47912,L,297.2,308.6,1924,22.1,163,0,0,0,0,0,0,11.400000000000034,7.375565610859728,0,False
736,L47915,L,296.9,308.4,1557,32.4,173,0,0,0,0,0,0,11.5,5.339506172839506,0,False
737,L47916,L,296.9,308.3,1555,38.2,175,0,0,0,0,0,0,11.400000000000034,4.5811518324607325,0,False
739,L47918,L,296.8,308.3,1506,45.9,182,0,0,0,0,0,0,11.5,3.9651416122004357,0,False
740,L47919,L,296.9,308.4,1390,41.8,184,0,0,0,0,0,0,11.5,4.401913875598086,0,False
742,L47921,L,296.9,308.3,1513,38.8,189,0,0,0,0,0,0,11.400000000000034,4.871134020618557,0,False
743,L47922,L,296.8,308.2,1643,34.7,191,0,0,0,0,0,0,11.399999999999977,5.5043227665706045,0,False
744,L47923,L,296.8,308.2,1361,53.8,193,0,0,0,0,0,0,11.399999999999977,3.5873605947955394,0,False
745,L47924,L,296.7,308.1,1450,40.9,195,0,0,0,0,0,0,11.400000000000034,4.767726161369193,0,False
746,L47925,L,296.7,308.0,1451,50.7,197,0,0,0,0,0,0,11.300000000000011,3.88560157790927,0,False
747,L47926,L,296.8,308.1,1289,62.0,199,1,0,0,0,1,0,11.300000000000011,3.2096774193548385,0,True
748,L47927,L,296.8,308.1,1356,48.3,201,0,0,0,0,0,0,11.300000000000011,4.161490683229814,0,False
750,L47929,L,296.6,308.0,1978,22.3,208,0,0,0,0,0,0,11.399999999999977,9.327354260089686,0,False
751,L47930,L,296.7,308.0,1535,36.8,210,0,0,0,0,0,0,11.300000000000011,5.7065217391304355,0,False
753,L47932,L,296.9,308.1,1422,48.7,215,0,0,0,0,0,0,11.200000000000045,4.414784394250513,0,False
754,L47933,L,296.8,308.0,1536,40.4,217,0,0,0,0,0,0,11.199999999999989,5.371287128712871,0,False
757,L47936,L,296.8,308.0,1584,40.4,227,0,0,0,0,0,0,11.199999999999989,5.618811881188119,0,False
758,L47937,L,296.9,308.1,1555,33.7,229,0,0,0,0,0,0,11.200000000000045,6.795252225519287,0,False
759,L47938,L,296.8,308.0,1497,41.7,231,0,0,0,0,0,0,11.199999999999989,5.53956834532374,0,False
761,L47940,L,296.7,307.8,1505,39.4,236,0,0,0,0,0,0,11.100000000000023,5.989847715736041,0,False
762,L47941,L,296.7,307.8,1646,34.6,238,0,0,0,0,0,0,11.100000000000023,6.878612716763006,0,False
764,L47943,L,296.7,307.8,1400,47.5,3,0,0,0,0,0,0,11.100000000000023,0.06315789473684211,0,False
765,L47944,L,296.8,307.9,1337,56.5,5,0,0,0,0,0,0,11.099999999999966,0.08849557522123894,0,False
766,L47945,L,296.9,308.0,1332,53.9,7,0,0,0,0,0,0,11.100000000000023,0.12987012987012989,0,False
767,L47946,L,296.8,308.0,1561,38.3,9,0,0,0,0,0,0,11.199999999999989,0.2349869451697128,0,False
768,L47947,L,296.9,308.0,1546,31.1,11,0,0,0,0,0,0,11.100000000000023,0.35369774919614144,0,False
769,L47948,L,296.9,308.0,1713,29.3,13,0,0,0,0,0,0,11.100000000000023,0.44368600682593856,0,False
770,L47949,L,296.9,308.0,1343,44.5,15,0,0,0,0,0,0,11.100000000000023,0.33707865168539325,0,False
771,L47950,L,296.8,308.0,1391,54.4,17,0,0,0,0,0,0,11.199999999999989,0.3125,0,False
774,L47953,L,296.8,308.0,1510,39.4,29,0,0,0,0,0,0,11.199999999999989,0.7360406091370558,0,False
775,L47954,L,296.8,307.9,1448,48.8,31,0,0,0,0,0,0,11.099999999999966,0.6352459016393442,0,False
776,L47955,L,296.7,307.8,1453,46.0,33,0,0,0,0,0,0,11.100000000000023,0.717391304347826,0,False
777,L47956,L,296.7,307.8,1468,39.2,35,0,0,0,0,0,0,11.100000000000023,0.8928571428571428,0,False
778,L47957,L,296.7,307.8,1382,47.5,37,0,0,0,0,0,0,11.100000000000023,0.7789473684210526,0,False
779,L47958,L,296.7,308.0,1580,32.2,39,0,0,0,0,0,0,11.300000000000011,1.2111801242236024,0,False
780,L47959,L,296.8,308.0,1666,29.8,41,0,0,0,0,0,0,11.199999999999989,1.3758389261744965,0,False
782,L47961,L,296.8,308.0,1675,29.7,46,0,0,0,0,0,0,11.199999999999989,1.5488215488215489,0,False
783,L47962,L,296.8,307.9,1698,30.8,48,0,0,0,0,0,0,11.099999999999966,1.5584415584415585,0,False
785,L47964,L,296.7,307.9,1743,27.9,55,0,0,0,0,0,0,11.199999999999989,1.9713261648745521,0,False
787,L47966,L,296.9,308.1,1741,28.8,60,0,0,0,0,0,0,11.200000000000045,2.0833333333333335,0,False
788,L47967,L,296.9,308.1,1435,45.3,62,0,0,0,0,0,0,11.200000000000045,1.3686534216335542,0,False
791,L47970,L,296.8,307.9,1420,45.4,70,0,0,0,0,0,0,11.099999999999966,1.5418502202643172,0,False
792,L47971,L,296.8,307.9,1611,35.4,72,0,0,0,0,0,0,11.099999999999966,2.0338983050847457,0,False
793,L47972,L,296.8,307.8,1373,42.9,74,0,0,0,0,0,0,11.0,1.724941724941725,0,False
796,L47975,L,296.9,307.8,1605,37.0,84,0,0,0,0,0,0,10.900000000000034,2.27027027027027,0,False
798,L47977,L,296.8,307.7,1565,40.1,89,0,0,0,0,0,0,10.899999999999977,2.2194513715710724,0,False
802,L47981,L,296.9,307.8,1285,52.1,100,0,0,0,0,0,0,10.900000000000034,1.9193857965451055,0,False
803,L47982,L,296.9,307.8,1571,35.0,102,0,0,0,0,0,0,10.900000000000034,2.914285714285714,0,False
808,L47987,L,297.0,307.7,1867,22.8,118,0,0,0,0,0,0,10.699999999999989,5.175438596491228,0,False
809,L47988,L,296.9,307.7,1424,43.3,120,0,0,0,0,0,0,10.800000000000011,2.771362586605081,0,False
810,L47989,L,296.9,307.6,1452,45.7,122,0,0,0,0,0,0,10.700000000000045,2.669584245076586,0,False
811,L47990,L,296.9,307.7,1550,39.7,124,0,0,0,0,0,0,10.800000000000011,3.1234256926952138,0,False
812,L47991,L,296.8,307.6,1588,37.6,126,0,0,0,0,0,0,10.800000000000011,3.351063829787234,0,False
813,L47992,L,296.8,307.6,1338,44.4,128,0,0,0,0,0,0,10.800000000000011,2.882882882882883,0,False
814,L47993,L,296.8,307.6,1513,40.0,130,0,0,0,0,0,0,10.800000000000011,3.25,0,False
817,L47996,L,296.8,307.6,1434,48.3,138,0,0,0,0,0,0,10.800000000000011,2.857142857142857,0,False
818,L47997,L,296.8,307.6,1368,52.0,140,0,0,0,0,0,0,10.800000000000011,2.6923076923076925,0,False
819,L47998,L,296.8,307.6,1304,48.7,142,0,0,0,0,0,0,10.800000000000011,2.915811088295688,0,False
820,L47999,L,296.8,307.6,1398,46.7,144,0,0,0,0,0,0,10.800000000000011,3.083511777301927,0,False
821,L48000,L,296.7,307.6,1516,37.4,146,0,0,0,0,0,0,10.900000000000034,3.9037433155080214,0,False
822,L48001,L,296.7,307.6,1474,41.7,148,0,0,0,0,0,0,10.900000000000034,3.5491606714628294,0,False
825,L48004,L,296.6,307.4,1436,42.8,156,0,0,0,0,0,0,10.799999999999955,3.6448598130841123,0,False
826,L48005,L,296.6,307.3,1474,40.0,158,0,0,0,0,0,0,10.699999999999989,3.95,0,False
827,L48006,L,296.5,307.2,1481,38.2,160,0,0,0,0,0,0,10.699999999999989,4.18848167539267,0,False
828,L48007,L,296.5,307.3,1501,42.1,162,0,0,0,0,0,0,10.800000000000011,3.847980997624703,0,False
829,L48008,L,296.5,307.3,1566,37.2,164,0,0,0,0,0,0,10.800000000000011,4.408602150537634,0,False
830,L48009,L,296.5,307.3,1579,34.5,166,0,0,0,0,0,0,10.800000000000011,4.811594202898551,0,False
831,L48010,L,296.6,307.4,1631,35.0,168,0,0,0,0,0,0,10.799999999999955,4.8,0,False
833,L48012,L,296.6,307.4,1521,38.6,173,0,0,0,0,0,0,10.799999999999955,4.481865284974093,0,False
834,L48013,L,296.6,307.4,1616,28.0,175,0,0,0,0,0,0,10.799999999999955,6.25,0,False
837,L48016,L,296.6,307.4,1368,45.1,185,0,0,0,0,0,0,10.799999999999955,4.101995565410199,0,False
838,L48017,L,296.6,307.4,1465,47.8,187,0,0,0,0,0,0,10.799999999999955,3.912133891213389,0,False
841,L48020,L,296.6,307.5,1582,37.9,197,0,0,0,0,0,0,10.899999999999977,5.197889182058048,0,False
842,L48021,L,296.6,307.5,1439,45.5,199,0,0,0,0,0,0,10.899999999999977,4.373626373626373,0,False
844,L48023,L,296.6,307.5,1485,42.7,204,0,0,0,0,0,0,10.899999999999977,4.77751756440281,0,False
845,L48024,L,296.5,307.5,1566,35.1,206,0,0,0,0,0,0,11.0,5.868945868945869,0,False
846,L48025,L,296.3,307.3,1439,41.5,208,0,0,0,0,0,0,11.0,5.0120481927710845,0,False
848,L48027,L,296.4,307.4,2833,5.6,213,1,0,0,1,0,0,11.0,38.035714285714285,0,True
849,L48028,L,296.3,307.4,1465,47.1,215,0,0,0,0,0,0,11.099999999999966,4.564755838641188,0,False
851,L48030,L,296.3,307.3,1567,31.4,5,0,0,0,0,0,0,11.0,0.15923566878980894,0,False
854,L48033,L,296.3,307.3,1444,49.0,13,0,0,0,0,0,0,11.0,0.2653061224489796,0,False
856,L48035,L,296.1,307.2,1615,30.8,18,0,0,0,0,0,0,11.099999999999966,0.5844155844155844,0,False
857,L48036,L,296.1,307.1,1898,22.7,20,0,0,0,0,0,0,11.0,0.881057268722467,0,False
864,L48043,L,296.0,306.7,1416,44.2,46,0,0,0,0,0,0,10.699999999999989,1.0407239819004523,0,False
866,L48045,L,295.9,306.6,1414,50.2,51,0,0,0,0,0,0,10.700000000000045,1.0159362549800797,0,False
867,L48046,L,295.9,306.6,1678,26.7,53,0,0,0,0,0,0,10.700000000000045,1.9850187265917603,0,False
870,L48049,L,295.8,306.5,1358,49.2,63,0,0,0,0,0,0,10.699999999999989,1.2804878048780488,0,False
871,L48050,L,295.8,306.4,1325,56.2,65,0,0,0,0,0,0,10.599999999999966,1.1565836298932384,0,False
872,L48051,L,295.8,306.4,1339,53.2,67,0,0,0,0,0,0,10.599999999999966,1.2593984962406015,0,False
874,L48053,L,295.9,306.4,1892,21.7,72,0,0,0,0,0,0,10.5,3.317972350230415,0,False
875,L48054,L,295.9,306.4,1575,28.5,74,0,0,0,0,0,0,10.5,2.5964912280701755,0,False
877,L48056,L,295.7,306.3,1915,22.4,79,0,0,0,0,0,0,10.600000000000023,3.5267857142857144,0,False
880,L48059,L,295.8,306.3,1337,54.6,87,0,0,0,0,0,0,10.5,1.5934065934065933,0,False
882,L48061,L,295.7,306.2,1464,46.2,92,0,0,0,0,0,0,10.5,1.9913419913419912,0,False
884,L48063,L,295.7,306.3,1490,34.3,97,0,0,0,0,0,0,10.600000000000023,2.8279883381924202,0,False
885,L48064,L,295.8,306.4,1356,48.0,99,0,0,0,0,0,0,10.599999999999966,2.0625,0,False
886,L48065,L,295.7,306.2,1397,52.0,101,0,0,0,0,0,0,10.5,1.9423076923076923,0,False
887,L48066,L,295.7,306.2,1458,40.6,103,0,0,0,0,0,0,10.5,2.5369458128078817,0,False
890,L48069,L,295.6,306.1,1389,46.2,113,0,0,0,0,0,0,10.5,2.4458874458874456,0,False
891,L48070,L,295.6,306.0,1370,52.4,115,0,0,0,0,0,0,10.399999999999977,2.1946564885496183,0,False
892,L48071,L,295.7,306.1,1408,47.9,117,0,0,0,0,0,0,10.400000000000034,2.44258872651357,0,False
893,L48072,L,295.7,306.1,1343,54.4,119,0,0,0,0,0,0,10.400000000000034,2.1875,0,False
895,L48074,L,295.6,306.2,1426,48.6,124,0,0,0,0,0,0,10.599999999999966,2.551440329218107,0,False
897,L48076,L,295.5,306.1,1573,35.1,129,0,0,0,0,0,0,10.600000000000023,3.675213675213675,0,False
898,L48077,L,295.6,306.2,1612,31.2,131,0,0,0,0,0,0,10.599999999999966,4.198717948717949,0,False
899,L48078,L,295.6,306.2,1446,49.9,133,0,0,0,0,0,0,10.599999999999966,2.6653306613226455,0,False
901,L48080,L,295.6,306.2,1569,35.1,140,0,0,0,0,0,0,10.599999999999966,3.9886039886039883,0,False
903,L48082,L,295.6,306.1,1383,48.7,147,0,0,0,0,0,0,10.5,3.0184804928131417,0,False
904,L48083,L,295.7,306.2,2270,14.6,149,1,0,0,1,0,0,10.5,10.205479452054794,0,True
906,L48085,L,295.6,306.1,1474,41.2,156,0,0,0,0,0,0,10.5,3.786407766990291,0,False
910,L48089,L,295.5,306.0,1456,39.2,167,0,0,0,0,0,0,10.5,4.2602040816326525,0,False
911,L48090,L,295.5,306.0,1546,35.9,169,0,0,0,0,0,0,10.5,4.7075208913649025,0,False
913,L48092,L,295.6,306.0,1569,40.4,174,0,0,0,0,0,0,10.399999999999977,4.306930693069307,0,False
914,L48093,L,295.5,306.0,1621,29.5,176,0,0,0,0,0,0,10.5,5.966101694915254,0,False
918,L48097,L,295.3,305.7,1475,51.0,187,0,0,0,0,0,0,10.399999999999977,3.6666666666666665,0,False
920,L48099,L,295.4,305.8,1407,50.7,192,0,0,0,0,0,0,10.400000000000034,3.78698224852071,0,False
925,L48104,L,295.5,306.0,1800,27.6,208,0,0,0,0,0,0,10.5,7.536231884057971,0,False
927,L48106,L,295.6,306.1,1372,55.6,215,1,0,0,0,1,0,10.5,3.866906474820144,0,True
929,L48108,L,295.6,306.0,1949,21.9,5,0,0,0,0,0,0,10.399999999999977,0.22831050228310504,0,False
930,L48109,L,295.6,306.0,1419,51.1,7,0,0,0,0,0,0,10.399999999999977,0.136986301369863,0,False
932,L48111,L,295.5,305.9,1542,36.2,12,0,0,0,0,0,0,10.399999999999977,0.3314917127071823,0,False
933,L48112,L,295.6,306.0,1363,50.0,14,0,0,0,0,0,0,10.399999999999977,0.28,0,False
934,L48113,L,295.5,306.0,1597,37.2,16,0,0,0,0,0,0,10.5,0.4301075268817204,0,False
938,L48117,L,295.6,306.2,1263,61.8,27,0,0,0,0,0,0,10.599999999999966,0.4368932038834952,0,False
939,L48118,L,295.6,306.2,1823,25.8,29,0,0,0,0,0,0,10.599999999999966,1.124031007751938,0,False
940,L48119,L,295.5,306.1,1488,40.7,31,0,0,0,0,0,0,10.600000000000023,0.7616707616707616,0,False
941,L48120,L,295.6,306.2,1443,48.9,33,0,0,0,0,0,0,10.599999999999966,0.6748466257668712,0,False
942,L48121,L,295.6,306.2,1650,28.2,35,0,0,0,0,0,0,10.599999999999966,1.2411347517730498,0,False
947,L48126,L,295.6,306.2,1287,54.8,49,0,0,0,0,0,0,10.599999999999966,0.8941605839416059,0,False
948,L48127,L,295.6,306.2,1428,44.5,51,0,0,0,0,0,0,10.599999999999966,1.146067415730337,0,False
950,L48129,L,295.6,306.3,1636,32.7,56,0,0,0,0,0,0,10.699999999999989,1.712538226299694,0,False
951,L48130,L,295.6,306.2,1424,42.5,58,0,0,0,0,0,0,10.599999999999966,1.3647058823529412,0,False
953,L48132,L,295.5,306.2,1448,48.9,65,0,0,0,0,0,0,10.699999999999989,1.329243353783231,0,False
954,L48133,L,295.5,306.1,1650,32.8,67,0,0,0,0,0,0,10.600000000000023,2.0426829268292686,0,False
956,L48135,L,295.6,306.3,1911,20.9,74,0,0,0,0,0,0,10.699999999999989,3.5406698564593304,0,False
959,L48138,L,295.8,306.4,1399,47.6,84,0,0,0,0,0,0,10.599999999999966,1.7647058823529411,0,False
960,L48139,L,295.8,306.5,1505,35.2,86,0,0,0,0,0,0,10.699999999999989,2.443181818181818,0,False
961,L48140,L,295.8,306.5,1534,37.9,88,0,0,0,0,0,0,10.699999999999989,2.321899736147757,0,False
962,L48141,L,295.8,306.5,1493,40.5,90,0,0,0,0,0,0,10.699999999999989,2.2222222222222223,0,False
964,L48143,L,295.8,306.6,1621,31.6,95,0,0,0,0,0,0,10.800000000000011,3.0063291139240507,0,False
965,L48144,L,295.7,306.5,1737,26.2,97,0,0,0,0,0,0,10.800000000000011,3.702290076335878,0,False
966,L48145,L,295.8,306.6,1508,46.5,99,0,0,0,0,0,0,10.800000000000011,2.129032258064516,0,False
969,L48148,L,295.9,306.7,1547,40.9,107,0,0,0,0,0,0,10.800000000000011,2.6161369193154034,0,False
970,L48149,L,295.9,306.6,1412,41.0,109,0,0,0,0,0,0,10.700000000000045,2.658536585365854,0,False
971,L48150,L,295.8,306.5,1568,35.1,111,0,0,0,0,0,0,10.699999999999989,3.1623931623931623,0,False
972,L48151,L,295.9,306.6,1557,41.1,113,0,0,0,0,0,0,10.700000000000045,2.7493917274939172,0,False
973,L48152,L,295.8,306.6,1644,35.2,115,0,0,0,0,0,0,10.800000000000011,3.267045454545454,0,False
974,L48153,L,295.9,306.6,1679,30.4,117,0,0,0,0,0,0,10.700000000000045,3.848684210526316,0,False
975,L48154,L,296.0,306.6,1511,35.2,119,0,0,0,0,0,0,10.600000000000023,3.380681818181818,0,False
978,L48157,L,296.0,306.7,1917,21.0,127,0,0,0,0,0,0,10.699999999999989,6.0476190476190474,0,False
980,L48159,L,296.2,306.8,1389,53.3,132,0,0,0,0,0,0,10.600000000000023,2.476547842401501,0,False
981,L48160,L,296.1,306.7,1409,42.8,134,0,0,0,0,0,0,10.599999999999966,3.1308411214953273,0,False
982,L48161,L,296.2,306.8,1655,31.1,136,0,0,0,0,0,0,10.600000000000023,4.372990353697749,0,False
983,L48162,L,296.2,306.9,1516,39.1,138,0,0,0,0,0,0,10.699999999999989,3.5294117647058822,0,False
984,L48163,L,296.2,306.9,1526,34.9,140,0,0,0,0,0,0,10.699999999999989,4.011461318051576,0,False
985,L48164,L,296.3,307.1,1419,48.6,142,0,0,0,0,0,0,10.800000000000011,2.921810699588477,0,False
986,L48165,L,296.4,307.2,1748,25.3,144,0,0,0,0,0,0,10.800000000000011,5.691699604743083,0,False
991,L48170,L,296.2,307.0,1414,48.3,162,0,0,0,0,0,0,10.800000000000011,3.3540372670807455,0,False
993,L48172,L,296.1,307.1,1651,35.7,167,0,0,0,0,0,0,11.0,4.677871148459383,0,False
996,L48175,L,296.3,307.3,1566,35.8,175,0,0,0,0,0,0,11.0,4.888268156424582,0,False
1000,L48179,L,296.3,307.1,1560,33.2,186,0,0,0,0,0,0,10.800000000000011,5.602409638554216,0,False
1001,L48180,L,296.3,307.1,1654,29.6,188,0,0,0,0,0,0,10.800000000000011,6.351351351351351,0,False
1002,L48181,L,296.3,307.1,1662,32.9,190,0,0,0,0,0,0,10.800000000000011,5.775075987841945,0,False
1003,L48182,L,296.3,307.2,1646,35.0,192,0,0,0,0,0,0,10.899999999999977,5.485714285714286,0,False
1004,L48183,L,296.2,307.1,1444,46.7,194,0,0,0,0,0,0,10.900000000000034,4.154175588865096,0,False
1006,L48185,L,296.2,307.2,1382,52.0,201,0,0,0,0,0,0,11.0,3.8653846153846154,0,False
1007,L48186,L,296.2,307.1,1413,53.4,203,0,0,0,0,0,0,10.900000000000034,3.801498127340824,0,False
1009,L48188,L,296.2,307.1,1441,41.7,3,0,0,0,0,0,0,10.900000000000034,0.07194244604316546,0,False
1015,L48194,L,296.2,307.2,1445,41.8,20,0,0,0,0,0,0,11.0,0.47846889952153115,0,False
1016,L48195,L,296.2,307.2,1356,43.6,22,0,0,0,0,0,0,11.0,0.5045871559633027,0,False
1018,L48197,L,296.3,307.2,1637,31.6,27,0,0,0,0,0,0,10.899999999999977,0.8544303797468354,0,False
1019,L48198,L,296.3,307.2,1291,58.6,29,0,0,0,0,0,0,10.899999999999977,0.4948805460750853,0,False
1020,L48199,L,296.3,307.3,1398,52.7,31,0,0,0,0,0,0,11.0,0.5882352941176471,0,False
1021,L48200,L,296.3,307.3,1372,57.7,33,0,0,0,0,0,0,11.0,0.5719237435008665,0,False
1023,L48202,L,296.2,307.2,1515,36.5,38,0,0,0,0,0,0,11.0,1.0410958904109588,0,False
1024,L48203,L,296.2,307.3,1881,24.3,40,0,0,0,0,0,0,11.100000000000023,1.646090534979424,0,False
1025,L48204,L,296.2,307.3,1711,29.9,42,0,0,0,0,0,0,11.100000000000023,1.4046822742474918,0,False
1026,L48205,L,296.2,307.3,1475,37.0,44,0,0,0,0,0,0,11.100000000000023,1.1891891891891893,0,False
1027,L48206,L,296.4,307.4,1512,36.8,46,0,0,0,0,0,0,11.0,1.25,0,False
1029,L48208,L,296.3,307.4,1472,39.9,51,0,0,0,0,0,0,11.099999999999966,1.2781954887218046,0,False
1031,L48210,L,296.3,307.4,1760,28.4,56,0,0,0,0,0,0,11.099999999999966,1.971830985915493,0,False
1032,L48211,L,296.4,307.5,1549,36.1,58,0,0,0,0,0,0,11.100000000000023,1.6066481994459834,0,False
1033,L48212,L,296.3,307.4,1648,34.0,60,0,0,0,0,0,0,11.099999999999966,1.7647058823529411,0,False
1036,L48215,L,296.4,307.4,1403,48.4,70,0,0,0,0,0,0,11.0,1.4462809917355373,0,False
1039,L48218,L,296.6,307.6,1498,41.1,80,0,0,0,0,0,0,11.0,1.94647201946472,0,False
1040,L48219,L,296.7,307.7,1524,36.8,82,0,0,0,0,0,0,11.0,2.2282608695652177,0,False
1041,L48220,L,296.7,307.7,1502,43.9,84,0,0,0,0,0,0,11.0,1.9134396355353076,0,False
1042,L48221,L,296.6,307.6,1809,25.1,86,0,0,0,0,0,0,11.0,3.426294820717131,0,False
1043,L48222,L,296.6,307.6,1542,37.4,88,0,0,0,0,0,0,11.0,2.3529411764705883,0,False
1044,L48223,L,296.5,307.6,1431,45.2,90,0,0,0,0,0,0,11.100000000000023,1.9911504424778759,0,False
1045,L48224,L,296.5,307.6,1512,43.6,92,0,0,0,0,0,0,11.100000000000023,2.110091743119266,0,False
1047,L48226,L,296.4,307.5,1331,47.8,99,0,0,0,0,0,0,11.100000000000023,2.071129707112971,0,False
1049,L48228,L,296.5,307.6,1607,33.5,104,0,0,0,0,0,0,11.100000000000023,3.1044776119402986,0,False
1050,L48229,L,296.5,307.6,1415,44.2,106,0,0,0,0,0,0,11.100000000000023,2.3981900452488687,0,False
1051,L48230,L,296.6,307.6,1671,28.8,108,0,0,0,0,0,0,11.0,3.75,0,False
1052,L48231,L,296.6,307.7,1556,37.7,110,0,0,0,0,0,0,11.099999999999966,2.9177718832891246,0,False
1053,L48232,L,296.7,307.7,1927,23.9,112,0,0,0,0,0,0,11.0,4.6861924686192475,0,False
1056,L48235,L,296.8,307.8,1480,39.4,122,0,0,0,0,0,0,11.0,3.0964467005076144,0,False
1057,L48236,L,296.8,307.8,1565,39.5,124,0,0,0,0,0,0,11.0,3.1392405063291138,0,False
1058,L48237,L,296.8,307.8,1573,36.4,126,0,0,0,0,0,0,11.0,3.4615384615384617,0,False
1059,L48238,L,296.7,307.8,1605,31.3,128,0,0,0,0,0,0,11.100000000000023,4.0894568690095845,0,False
1062,L48241,L,296.7,307.9,1420,50.1,138,0,0,0,0,0,0,11.199999999999989,2.754491017964072,0,False
1063,L48242,L,296.8,307.9,1372,49.0,140,0,0,0,0,0,0,11.099999999999966,2.857142857142857,0,False
1066,L48245,L,296.8,307.9,1718,25.2,148,0,0,0,0,0,0,11.099999999999966,5.8730158730158735,0,False
1068,L48247,L,296.9,307.8,1466,45.7,153,0,0,0,0,0,0,10.900000000000034,3.347921225382932,0,False
1069,L48248,L,296.8,307.8,1394,47.7,155,0,0,0,0,0,0,11.0,3.249475890985325,0,False
1072,L48251,L,296.9,307.8,1425,49.1,163,0,0,0,0,0,0,10.900000000000034,3.319755600814664,0,False
1074,L48253,L,297.0,307.8,1414,47.5,168,0,0,0,0,0,0,10.800000000000011,3.536842105263158,0,False
1075,L48254,L,297.0,307.9,1595,31.7,170,0,0,0,0,0,0,10.899999999999977,5.3627760252365935,0,False
1077,L48256,L,296.9,307.7,1653,35.9,177,0,0,0,0,0,0,10.800000000000011,4.930362116991644,0,False
1078,L48257,L,296.8,307.6,1547,36.5,179,0,0,0,0,0,0,10.800000000000011,4.904109589041096,0,False
1080,L48259,L,297.0,307.7,1731,28.5,186,0,0,0,0,0,0,10.699999999999989,6.526315789473684,0,False
1081,L48260,L,297.0,307.8,1774,28.0,188,0,0,0,0,0,0,10.800000000000011,6.714285714285714,0,False
1082,L48261,L,297.0,307.8,1521,40.2,190,0,0,0,0,0,0,10.800000000000011,4.72636815920398,0,False
1084,L48263,L,297.0,307.8,1683,32.3,197,0,0,0,0,0,0,10.800000000000011,6.099071207430341,0,False
1086,L48265,L,297.0,307.8,1385,56.4,202,1,0,0,0,1,0,10.800000000000011,3.5815602836879434,0,True
1087,L48266,L,297.0,307.9,1455,49.0,204,0,0,0,0,0,0,10.899999999999977,4.163265306122449,0,False
1091,L48270,L,296.9,307.7,1464,41.4,6,0,0,0,0,0,0,10.800000000000011,0.14492753623188406,0,False
1092,L48271,L,297.0,307.7,1447,46.4,8,0,0,0,0,0,0,10.699999999999989,0.1724137931034483,0,False
1095,L48274,L,296.9,307.5,1354,44.4,16,0,0,0,0,0,0,10.600000000000023,0.3603603603603604,0,False
1096,L48275,L,296.9,307.5,2721,9.3,18,1,0,0,1,0,0,10.600000000000023,1.9354838709677418,0,True
1097,L48276,L,297.0,307.6,1680,35.8,20,0,0,0,0,0,0,10.600000000000023,0.558659217877095,0,False
1103,L48282,L,296.8,307.5,1347,54.8,43,0,0,0,0,0,0,10.699999999999989,0.7846715328467153,0,False
1105,L48284,L,296.6,307.4,1389,42.7,48,0,0,0,0,0,0,10.799999999999955,1.1241217798594847,0,False
1107,L48286,L,296.7,307.6,1540,38.6,53,0,0,0,0,0,0,10.900000000000034,1.3730569948186528,0,False
1109,L48288,L,296.6,307.4,1504,45.8,58,0,0,0,0,0,0,10.799999999999955,1.2663755458515285,0,False
1110,L48289,L,296.6,307.5,1557,35.1,60,0,0,0,0,0,0,10.899999999999977,1.7094017094017093,0,False
1111,L48290,L,296.5,307.4,1292,52.5,62,0,0,0,0,0,0,10.899999999999977,1.180952380952381,0,False
1117,L48296,L,296.4,307.3,1487,37.5,83,0,0,0,0,0,0,10.900000000000034,2.2133333333333334,0,False
1118,L48297,L,296.5,307.4,1523,40.7,85,0,0,0,0,0,0,10.899999999999977,2.0884520884520885,0,False
1119,L48298,L,296.5,307.5,1443,41.8,87,0,0,0,0,0,0,11.0,2.0813397129186604,0,False
